mk.names;chr;pos.ind;pos.cM;log10pval;Grinkan;IS23540;CSM388;White_Kaur
S1_6043860;1;957;16.3556756;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6045958;1;958;16.35933942;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6045960;1;959;16.35934292;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6045974;1;960;16.35936737;5.433839356;1;0.052619434;0.019166669;1.17E-05
S1_6046001;1;961;16.35941452;5.289295885;1;0.052860463;0.028470937;1.19E-05
S1_6046203;1;962;16.35976728;5.289240117;1;0.052860557;0.028475319;1.19E-05
S1_6053385;1;963;16.37230952;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6071173;1;964;16.40337347;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6086244;1;965;16.42969261;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6090984;1;966;16.43797028;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6091025;1;967;16.43804188;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6095884;1;968;16.44652736;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6096904;1;969;16.44830863;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6096909;1;970;16.44831737;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6096910;1;971;16.44831911;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6096912;1;972;16.4483226;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6096915;1;973;16.44832784;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6141598;1;974;16.5263597;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6151956;1;975;16.54444833;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6162130;1;976;16.56221563;5.289240018;1;0.052860557;0.028475327;1.19E-05
S1_6168231;1;977;16.57287007;5.289240358;1;0.052860556;0.0284753;1.19E-05
S1_6181593;1;978;16.59620471;5.294432065;1;0.052851884;0.028070362;1.19E-05
S1_6181645;1;979;16.59629552;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6231277;1;980;16.68297003;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6237681;1;981;16.69415362;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6266594;1;982;16.74464564;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6266606;1;983;16.7446666;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6268668;1;984;16.74826756;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6289360;1;985;16.78440289;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6289514;1;986;16.78467183;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6289594;1;987;16.78481154;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6290323;1;988;16.78608462;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6295887;1;989;16.79580128;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6305021;1;990;16.81175238;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6305877;1;991;16.81324725;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6305916;1;992;16.81331536;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6319721;1;993;16.83742363;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6327583;1;994;16.85115338;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6349325;1;995;16.88912238;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6349328;1;996;16.88912761;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6349329;1;997;16.88912936;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6349330;1;998;16.88913111;5.294432064;1;0.052851884;0.028070363;1.19E-05
S1_6349331;1;999;16.88913285;5.294432065;1;0.052851884;0.028070362;1.19E-05
S1_6349332;1;1000;16.8891346;5.294447768;1;0.052851857;0.028069147;1.19E-05
S1_6349334;1;1001;16.88913809;5.843253813;1;0.051941411;0.006417949;1.11E-05
S1_6349337;1;1002;16.88914333;5.843282384;1;0.051941364;0.006417466;1.11E-05
S1_6349364;1;1003;16.88919048;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6349732;1;1004;16.88983314;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6354178;1;1005;16.89759738;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6354945;1;1006;16.89893682;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6355031;1;1007;16.89908701;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6355890;1;1008;16.90058712;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6370261;1;1009;16.92568382;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6380547;1;1010;16.94364671;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6385525;1;1011;16.95234001;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6391730;1;1012;16.96317607;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6395952;1;1013;16.97054913;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6396681;1;1014;16.97182221;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6430848;1;1015;17.03148953;5.843282396;1;0.051941364;0.006417466;1.11E-05
S1_6449838;1;1016;17.06465259;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6449839;1;1017;17.06465433;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6453811;1;1018;17.07159081;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6456759;1;1019;17.07673903;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6478182;1;1020;17.11415094;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6483068;1;1021;17.12268358;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6483284;1;1022;17.12306079;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6488622;1;1023;17.13238277;5.843282397;1;0.051941364;0.006417466;1.11E-05
S1_6501067;1;1024;17.15411601;5.843282398;1;0.051941364;0.006417466;1.11E-05
S1_6501079;1;1025;17.15413697;5.843282421;1;0.051941364;0.006417466;1.11E-05
S1_6510402;1;1026;17.17041813;6.167984067;1;0.051408442;0.006298217;4.95E-06
S1_6519814;1;1027;17.18685471;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6519854;1;1028;17.18692456;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6522550;1;1029;17.19163271;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6524417;1;1030;17.19489313;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6525776;1;1031;17.19726641;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6526071;1;1032;17.19778158;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6529206;1;1033;17.20325637;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6529236;1;1034;17.20330876;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6566954;1;1035;17.26917734;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6568380;1;1036;17.27166762;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6568487;1;1037;17.27185448;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6604720;1;1038;17.33512974;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6604783;1;1039;17.33523976;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6604828;1;1040;17.33531835;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6657757;1;1041;17.42775056;6.167998507;1;0.051408419;0.006298212;4.95E-06
S1_6661749;1;1042;17.43472196;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6661782;1;1043;17.43477959;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6670519;1;1044;17.45003739;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6670725;1;1045;17.45039714;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6679280;1;1046;17.4653371;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6690544;1;1047;17.48500792;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6690545;1;1048;17.48500966;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6691345;1;1049;17.48640674;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6691868;1;1050;17.48732007;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6698503;1;1051;17.49890706;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6709069;1;1052;17.51735893;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6723157;1;1053;17.54196141;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6723691;1;1054;17.54289396;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6743132;1;1055;17.57684462;6.167998507;1;0.051408419;0.006298212;4.95E-06
S1_6765166;1;1056;17.61532355;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6766211;1;1057;17.61714848;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6767490;1;1058;17.61938205;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6767492;1;1059;17.61938555;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6777592;1;1060;17.63702361;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6780930;1;1061;17.64285291;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6790940;1;1062;17.66033381;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6792279;1;1063;17.66267216;6.167998508;1;0.051408419;0.006298212;4.95E-06
S1_6821475;1;1064;17.7136584;6.168229279;1;0.051408017;0.006298128;4.94E-06
S1_6824375;1;1065;17.7187228;6.452226028;1;0.050896723;0.006195394;2.46E-06
S1_6824704;1;1066;17.71929734;6.886589585;1;0.015458469;0.006041028;2.29E-06
S1_6837589;1;1067;17.74179898;6.886006859;1;0.015482643;0.006041233;2.29E-06
S1_6837999;1;1068;17.74251498;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6842163;1;1069;17.74978675;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6843689;1;1070;17.75245167;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6859785;1;1071;17.78056081;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6859786;1;1072;17.78056256;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6859811;1;1073;17.78060622;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6867497;1;1074;17.79402861;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6897468;1;1075;17.84636827;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6899346;1;1076;17.84964791;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6908302;1;1077;17.86528816;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6908305;1;1078;17.8652934;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6908310;1;1079;17.86530213;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6908312;1;1080;17.86530562;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6914007;1;1081;17.87525105;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6914691;1;1082;17.87644554;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6930124;1;1083;17.90339686;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6931146;1;1084;17.90518162;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6931147;1;1085;17.90518337;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6931153;1;1086;17.90519385;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6944901;1;1087;17.92920258;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6967476;1;1088;17.96862628;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6967922;1;1089;17.96940515;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_6972528;1;1090;17.97744881;6.886006858;1;0.015482643;0.006041233;2.29E-06
S1_7000190;1;1091;18.02575616;6.885978734;1;0.015482663;0.006041678;2.29E-06
S1_7004640;1;1092;18.03352738;6.781249587;1;0.015558106;0.00795565;2.33E-06
S1_7045348;1;1093;18.10461753;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7045394;1;1094;18.10469786;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7045419;1;1095;18.10474152;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7045420;1;1096;18.10474327;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7045423;1;1097;18.10474851;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7045431;1;1098;18.10476248;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7047273;1;1099;18.10797924;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7078473;1;1100;18.16246516;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7079435;1;1101;18.16414514;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7079519;1;1102;18.16429183;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7079917;1;1103;18.16498687;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7085341;1;1104;18.17445904;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7085351;1;1105;18.1744765;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7085949;1;1106;18.17552082;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7085993;1;1107;18.17559766;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7086038;1;1108;18.17567624;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7096899;1;1109;18.19464328;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7104072;1;1110;18.2071698;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7107289;1;1111;18.21278779;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7107443;1;1112;18.21305672;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7107515;1;1113;18.21318246;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7112860;1;1114;18.22251666;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7124098;1;1115;18.24214207;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7131882;1;1116;18.25573561;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7132325;1;1117;18.25650924;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7135272;1;1118;18.26165571;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7155103;1;1119;18.29628745;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7156042;1;1120;18.29792726;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7156058;1;1121;18.29795521;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7156462;1;1122;18.29866073;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7156463;1;1123;18.29866247;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7156468;1;1124;18.29867121;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7156883;1;1125;18.29939594;6.781195516;1;0.015558145;0.007956785;2.33E-06
S1_7157000;1;1126;18.29960026;6.781195031;1;0.015558146;0.007956795;2.33E-06
S1_7158931;1;1127;18.30297245;6.435516815;1;0.015809285;0.020022533;2.46E-06
S1_7164079;1;1128;18.31196263;6.435453461;1;0.015809332;0.020025969;2.46E-06
S1_7167822;1;1129;18.31849919;6.435453459;1;0.015809332;0.020025969;2.46E-06
S1_7167824;1;1130;18.31850268;6.435453459;1;0.015809332;0.020025969;2.46E-06
S1_7177081;1;1131;18.33466858;6.435453459;1;0.015809332;0.020025969;2.46E-06
S1_7184903;1;1132;18.34832848;6.435453459;1;0.015809332;0.020025969;2.46E-06
S1_7188657;1;1133;18.35488425;6.435453459;1;0.015809332;0.020025969;2.46E-06
S1_7189024;1;1134;18.35552516;6.435453459;1;0.015809332;0.020025969;2.46E-06
S1_7189037;1;1135;18.35554786;6.435453495;1;0.015809332;0.020025969;2.46E-06
S1_7194337;1;1136;18.36480348;6.586841221;1;0.015698943;0.01989498;1.70E-06
S1_7195981;1;1137;18.36767447;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7204326;1;1138;18.38224771;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7221846;1;1139;18.41284364;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7221851;1;1140;18.41285238;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7221952;1;1141;18.41302876;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7221954;1;1142;18.41303225;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7236680;1;1143;18.4387489;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7242830;1;1144;18.44948891;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7249777;1;1145;18.46162076;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7264552;1;1146;18.48742298;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7264556;1;1147;18.48742997;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7264766;1;1148;18.4877967;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7265847;1;1149;18.4896845;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7269535;1;1150;18.49612501;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7269579;1;1151;18.49620185;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7270911;1;1152;18.49852798;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7270918;1;1153;18.49854021;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7282991;1;1154;18.51962381;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7287796;1;1155;18.52801499;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7287807;1;1156;18.5280342;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7290984;1;1157;18.53358233;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7305005;1;1158;18.55806781;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7305565;1;1159;18.55904576;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7313020;1;1160;18.57206475;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7313070;1;1161;18.57215207;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7313557;1;1162;18.57300254;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7315173;1;1163;18.57582463;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7315204;1;1164;18.57587877;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7317462;1;1165;18.57982201;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7317465;1;1166;18.57982725;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7331542;1;1167;18.60441053;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7334310;1;1168;18.60924441;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7334622;1;1169;18.60978926;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7335035;1;1170;18.6105105;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7335038;1;1171;18.61051574;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7335128;1;1172;18.61067291;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7358184;1;1173;18.64947082;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7366549;1;1174;18.65737148;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7366646;1;1175;18.6574631;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7376037;1;1176;18.6663328;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7379977;1;1177;18.6700541;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7380042;1;1178;18.67011549;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7397068;1;1179;18.68619638;6.5868413;1;0.015698943;0.01989498;1.70E-06
S1_7404063;1;1180;18.69280309;6.586841296;1;0.015698943;0.01989498;1.70E-06
S1_7404076;1;1181;18.69281537;6.586841129;1;0.015698943;0.019894989;1.70E-06
S1_7404379;1;1182;18.69310155;6.500058438;1;0.015762146;0.025187381;1.72E-06
S1_7404418;1;1183;18.69313838;6.500057826;1;0.015762146;0.025187423;1.72E-06
S1_7407342;1;1184;18.69590007;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7407390;1;1185;18.69594541;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7407392;1;1186;18.6959473;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7428627;1;1187;18.71600355;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7428636;1;1188;18.71601205;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7428637;1;1189;18.71601299;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7430070;1;1190;18.71736645;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7430075;1;1191;18.71737117;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7442056;1;1192;18.72868711;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7443638;1;1193;18.73018129;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7443658;1;1194;18.73020018;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7443659;1;1195;18.73020113;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7443687;1;1196;18.73022757;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7456465;1;1197;18.74229627;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7472155;1;1198;18.75711532;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7472208;1;1199;18.75716538;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7475224;1;1200;18.76001396;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7491351;1;1201;18.77524576;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7491352;1;1202;18.7752467;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7491353;1;1203;18.77524765;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7491355;1;1204;18.77524953;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7491365;1;1205;18.77525898;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7491367;1;1206;18.77526087;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7501403;1;1207;18.78473977;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7501416;1;1208;18.78475205;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7501526;1;1209;18.78485595;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7517608;1;1210;18.80004524;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7517731;1;1211;18.80016141;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7520372;1;1212;18.80265581;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7520409;1;1213;18.80269076;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7538156;1;1214;18.81945262;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7542197;1;1215;18.82326931;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7542249;1;1216;18.82331842;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7548343;1;1217;18.82907415;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7548707;1;1218;18.82941794;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7549258;1;1219;18.82993836;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7550945;1;1220;18.83153171;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7563703;1;1221;18.84358152;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7564163;1;1222;18.84401598;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7565240;1;1223;18.8450332;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7578704;1;1224;18.85774982;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7590585;1;1225;18.86897131;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7590589;1;1226;18.86897508;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7590708;1;1227;18.86908748;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7590801;1;1228;18.86917532;6.500057824;1;0.015762146;0.025187423;1.72E-06
S1_7608321;1;1229;18.88572278;6.499466306;1;0.015762578;0.025188026;1.72E-06
S1_7608971;1;1230;18.8863367;5.889668359;1;0.01621262;0.025815886;7.76E-06
S1_7609233;1;1231;18.88658416;5.889653184;1;0.016212631;0.025815902;7.76E-06
S1_7611476;1;1232;18.88870265;5.889653178;1;0.016212631;0.025815902;7.76E-06
S1_7611803;1;1233;18.8890115;5.889653178;1;0.016212631;0.025815902;7.76E-06
S1_7616364;1;1234;18.89331932;5.889653178;1;0.016212631;0.025815902;7.76E-06
S1_7631313;1;1235;18.90743851;5.889653178;1;0.016212631;0.025815902;7.76E-06
S1_7631326;1;1236;18.90745078;5.889653178;1;0.016212631;0.025815902;7.76E-06
S1_7640689;1;1237;18.91629405;5.889653178;1;0.016212631;0.025815902;7.76E-06
S1_7640712;1;1238;18.91631577;5.889653178;1;0.016212631;0.025815902;7.76E-06
S1_7655178;1;1239;18.92997877;5.889653178;1;0.016212631;0.025815902;7.76E-06
S1_7655232;1;1240;18.93002977;5.889653175;1;0.016212631;0.025815902;7.76E-06
S1_7726479;1;1241;18.99732187;5.812182183;1;0.01627056;0.031951866;7.85E-06
S1_7738388;1;1242;19.0085698;5.812181379;1;0.016270561;0.031951937;7.85E-06
S1_7738611;1;1243;19.00878042;5.812181379;1;0.016270561;0.031951937;7.85E-06
S1_7756898;1;1244;19.02605232;5.812181379;1;0.016270561;0.031951937;7.85E-06
S1_7756906;1;1245;19.02605987;5.812181379;1;0.016270561;0.031951937;7.85E-06
S1_7756907;1;1246;19.02606082;5.812181379;1;0.016270561;0.031951937;7.85E-06
S1_7760589;1;1247;19.02953843;5.812311476;1;0.016270463;0.031940444;7.85E-06
S1_7760999;1;1248;19.02992567;6.042266387;1;0.016099016;0.017048892;7.59E-06
S1_7761449;1;1249;19.03035069;6.042274212;1;0.016099011;0.017048532;7.59E-06
S1_7761451;1;1250;19.03035258;6.042274212;1;0.016099011;0.017048532;7.59E-06
S1_7761453;1;1251;19.03035447;6.042274212;1;0.016099011;0.017048532;7.59E-06
S1_7769911;1;1252;19.03834297;6.042274212;1;0.016099011;0.017048532;7.59E-06
S1_7773439;1;1253;19.04167513;6.042274212;1;0.016099011;0.017048532;7.59E-06
S1_7778190;1;1254;19.0461624;6.042274212;1;0.016099011;0.017048532;7.59E-06
S1_7779393;1;1255;19.04729863;6.042276377;1;0.016098917;0.01704853;7.59E-06
S1_7786139;1;1256;19.05367016;5.502102066;1;0.072280398;0.017470861;8.21E-06
S1_7795975;1;1257;19.06296016;5.502039542;1;0.072293504;0.01747091;8.21E-06
S1_7801462;1;1258;19.06814258;5.502039541;1;0.072293504;0.01747091;8.21E-06
S1_7802640;1;1259;19.06925519;5.502039541;1;0.072293504;0.01747091;8.21E-06
S1_7802641;1;1260;19.06925614;5.502039541;1;0.072293504;0.01747091;8.21E-06
S1_7813355;1;1261;19.07937541;5.502039541;1;0.072293504;0.01747091;8.21E-06
S1_7813360;1;1262;19.07938013;5.502039541;1;0.072293504;0.01747091;8.21E-06
S1_7813472;1;1263;19.07948591;5.502040242;1;0.072293503;0.017470877;8.21E-06
S1_7815607;1;1264;19.0815024;5.773615749;1;0.071749576;0.008442359;7.89E-06
S1_7816266;1;1265;19.08212482;5.773619963;1;0.071749567;0.008442264;7.89E-06
S1_7816455;1;1266;19.08230332;5.773619963;1;0.071749567;0.008442264;7.89E-06
S1_7816461;1;1267;19.08230899;5.773619963;1;0.071749567;0.008442264;7.89E-06
